store_id,sku_id,stock_on_hand,reorder_point,safety_stock,last_restock_date
S018,SKU03238,24,2,1,2025-04-26
S018,SKU00972,2,1,1,2025-07-25
S018,SKU03741,71,18,17,2025-06-15
S018,SKU00570,122,33,30,2025-12-22
S018,SKU04138,42,10,6,2025-01-15
S018,SKU00625,55,11,8,2025-05-17
S018,SKU03338,107,26,23,2025-07-07
S018,SKU00468,4,1,1,2025-11-30
S018,SKU04815,67,12,10,2025-09-12
S018,SKU03240,17,4,2,2025-03-16
S018,SKU00658,40,6,5,2025-09-20
S018,SKU02896,59,9,6,2025-07-04
S018,SKU02297,27,6,4,2025-08-15
S018,SKU01230,5,1,1,2025-09-30
S018,SKU00349,5,1,1,2025-01-18
S018,SKU03787,113,18,17,2025-01-10
S018,SKU03121,75,13,11,2025-12-16
S018,SKU01776,19,4,3,2025-10-25
S018,SKU02189,126,25,14,2025-02-05
S018,SKU04207,4,1,1,2025-01-14
S018,SKU00789,17,3,1,2025-11-03
S018,SKU02780,92,24,13,2025-01-28
S018,SKU00399,31,3,1,2025-08-14
S018,SKU03879,10,1,1,2025-01-02
S018,SKU00677,11,3,2,2025-11-14
S018,SKU02916,109,21,18,2025-02-07
S018,SKU01347,84,17,11,2025-11-30
S018,SKU03925,12,1,1,2025-06-21
S018,SKU04770,27,7,3,2025-05-29
S018,SKU02097,27,5,3,2025-01-04
S018,SKU03245,63,15,9,2025-10-23
S018,SKU01694,10,2,1,2025-03-16
S018,SKU04698,64,14,13,2025-01-20
S018,SKU04271,34,8,7,2025-08-23
S018,SKU04986,95,13,10,2025-07-29
S018,SKU04440,151,19,11,2025-09-24
S018,SKU00554,43,5,4,2025-04-07
S018,SKU02575,60,17,9,2025-12-25
S018,SKU00003,37,10,6,2025-05-24
S018,SKU03286,77,20,17,2025-08-24
S018,SKU02558,108,26,25,2025-12-30
S018,SKU01097,12,2,1,2025-01-14
S018,SKU03244,18,5,4,2025-12-11
S018,SKU02116,62,15,10,2025-09-26
S018,SKU03656,88,25,19,2025-07-30
S018,SKU04287,53,11,9,2025-01-03
S018,SKU01236,16,4,3,2025-10-10
S018,SKU04790,36,9,8,2025-12-09
S018,SKU00425,81,17,15,2025-09-20
S018,SKU01807,141,28,19,2025-12-21
S018,SKU04654,92,25,14,2025-12-28
S018,SKU04121,40,4,2,2025-03-04
S018,SKU00154,186,29,17,2025-11-25
S018,SKU02997,89,20,19,2025-05-24
S018,SKU03304,8,2,1,2025-12-04
S018,SKU04662,108,25,16,2025-05-23
S018,SKU02180,10,2,1,2025-05-17
S018,SKU00698,106,21,10,2025-12-26
S018,SKU03740,112,18,12,2025-06-20
S018,SKU04805,13,3,2,2025-04-12
S018,SKU02591,16,2,1,2025-05-15
S018,SKU03581,163,43,28,2025-01-30
S018,SKU02522,47,10,5,2025-06-06
S018,SKU03778,18,5,4,2025-12-23
S018,SKU02631,57,14,10,2025-07-07
S018,SKU04589,30,4,2,2025-02-05
S018,SKU03644,69,20,12,2025-12-14
S018,SKU00996,84,23,14,2025-01-19
S018,SKU01165,185,36,22,2025-08-31
S018,SKU00266,23,6,4,2025-12-25
S018,SKU00984,89,19,17,2025-12-23
S018,SKU04577,55,9,7,2025-12-04
S018,SKU00528,37,4,2,2025-03-02
S018,SKU00190,135,38,29,2025-02-05
S018,SKU04290,39,8,4,2025-08-28
S018,SKU01324,7,1,1,2025-01-21
S018,SKU03396,130,32,25,2025-03-26
S018,SKU02877,39,5,4,2025-05-02
S018,SKU02299,76,22,16,2025-11-24
S018,SKU04681,137,15,9,2025-12-18
S018,SKU02694,1,1,1,2025-06-28
S018,SKU00175,13,1,1,2025-08-20
S018,SKU01602,102,23,21,2025-04-20
S018,SKU02426,4,1,1,2025-05-28
S018,SKU00309,89,13,9,2025-11-17
S018,SKU00312,84,15,9,2025-09-13
S018,SKU01586,148,26,20,2025-02-04
S018,SKU00931,121,30,21,2025-12-05
S018,SKU00115,138,18,16,2025-02-02
S018,SKU00890,75,16,13,2025-11-28
S018,SKU00602,139,20,10,2025-06-01
S018,SKU02980,53,14,10,2025-09-09
S018,SKU00012,92,21,16,2025-09-27
S018,SKU03909,153,38,21,2025-07-06
S018,SKU03548,6,1,1,2025-11-22
S018,SKU00287,184,47,38,2025-06-23
S018,SKU01348,251,42,37,2025-12-21
S018,SKU02077,42,11,8,2025-11-11
S018,SKU02208,10,2,1,2025-12-12
S018,SKU01892,6,1,1,2025-07-28
S018,SKU00605,56,15,11,2025-05-30
S018,SKU01790,42,5,3,2025-04-18
S018,SKU03469,150,34,22,2025-08-02
S018,SKU03204,194,32,18,2025-09-15
S018,SKU00471,172,50,45,2025-05-07
S018,SKU01503,16,2,1,2025-01-11
S018,SKU01564,1,1,1,2025-08-29
S018,SKU02569,130,37,22,2025-05-20
S018,SKU02570,110,22,18,2025-10-10
S018,SKU02439,2,1,1,2025-03-12
S018,SKU04547,48,6,4,2025-07-02
S018,SKU01533,75,15,8,2025-12-01
S018,SKU03109,131,15,11,2025-01-23
S018,SKU03154,85,10,5,2025-01-07
S018,SKU04098,56,12,6,2025-07-01
S018,SKU01452,79,19,13,2025-10-27
S018,SKU01703,72,20,17,2025-01-17
S018,SKU00363,44,10,5,2025-12-17
S018,SKU01444,23,3,2,2025-04-25
S018,SKU04173,131,24,14,2025-07-26
S018,SKU04078,73,20,12,2025-12-23
S018,SKU00776,104,29,28,2025-06-11
S018,SKU03493,6,1,1,2025-08-01
S018,SKU01302,111,17,16,2025-08-11
S018,SKU01133,60,16,10,2025-11-26
S018,SKU00018,46,13,10,2025-03-05
S018,SKU04320,105,30,23,2025-07-27
S018,SKU04248,10,1,1,2025-01-28
S018,SKU02185,86,18,12,2025-10-20
S018,SKU02718,36,7,4,2025-02-25
S018,SKU03949,77,22,18,2025-09-18
S018,SKU00514,24,2,1,2025-10-31
S018,SKU04149,191,36,30,2025-10-30
S018,SKU03585,120,34,25,2025-01-22
S018,SKU01122,25,4,2,2025-02-28
S018,SKU03798,11,1,1,2025-03-07
S018,SKU03992,94,19,11,2025-09-28
S018,SKU04624,59,12,10,2025-03-23
S018,SKU03569,29,6,3,2025-08-25
S018,SKU02176,13,2,1,2025-12-08
S018,SKU04399,32,8,6,2025-01-21
S018,SKU01562,58,8,5,2025-03-12
S018,SKU00619,15,1,1,2025-08-30
S018,SKU04605,96,20,15,2025-03-06
S018,SKU02231,64,15,12,2025-10-23
S018,SKU02696,66,15,9,2025-09-18
S018,SKU01816,80,8,4,2025-08-26
S018,SKU00447,87,19,11,2025-12-21
S018,SKU04741,25,7,4,2025-11-27
S018,SKU04851,39,10,6,2025-07-03
S018,SKU04548,151,28,26,2025-04-10
S018,SKU02076,128,36,28,2025-09-22
S018,SKU01088,91,16,14,2025-04-02
S018,SKU03971,53,12,6,2025-09-28
S018,SKU02120,117,25,21,2025-12-12
S018,SKU02002,2,1,1,2025-10-01
S018,SKU00062,0,1,1,2025-07-28
S018,SKU03339,114,27,23,2025-01-20
S018,SKU00783,40,11,6,2025-05-23
S018,SKU00970,93,25,17,2025-02-06
S018,SKU03496,36,9,5,2025-12-17
S018,SKU02098,69,15,13,2025-08-30
S018,SKU03278,96,19,15,2025-06-10
S018,SKU02393,78,11,10,2025-02-14
S018,SKU01424,17,4,2,2025-01-11
S018,SKU03325,20,2,1,2025-07-02
S018,SKU01758,31,3,1,2025-06-13
S018,SKU01724,8,1,1,2025-04-04
S018,SKU00689,189,20,14,2025-01-03
S018,SKU00552,23,6,5,2025-01-04
S018,SKU01106,73,7,5,2025-01-31
S018,SKU02994,170,47,27,2025-09-10
S018,SKU04803,92,12,8,2025-03-26
S018,SKU01741,8,1,1,2025-09-09
S018,SKU02683,18,4,2,2025-12-30
S018,SKU03512,39,8,7,2025-05-19
S018,SKU01488,90,26,21,2025-10-19
S018,SKU02610,49,8,5,2025-10-29
S018,SKU04024,171,42,33,2025-10-06
S018,SKU04192,19,4,3,2025-07-28
S018,SKU04407,42,6,5,2025-12-12
S018,SKU03464,100,25,22,2025-12-16
S018,SKU00136,124,22,16,2025-09-10
S018,SKU03788,28,7,6,2025-03-06
S018,SKU00189,34,7,6,2025-04-23
S018,SKU04026,35,8,7,2025-04-29
S018,SKU00051,15,2,1,2025-09-11
S018,SKU02124,59,6,4,2025-02-26
S018,SKU00610,46,13,7,2025-04-05
S018,SKU00513,9,1,1,2025-10-12
S018,SKU04661,44,9,4,2025-08-27
S018,SKU00522,61,12,6,2025-02-03
S018,SKU02392,151,15,14,2025-11-20
S018,SKU02153,87,19,18,2025-08-21
S018,SKU01981,86,12,7,2025-04-03
S018,SKU01300,69,10,8,2025-09-05
S018,SKU02090,63,18,11,2025-08-02
S018,SKU01661,66,10,8,2025-04-07
S018,SKU00188,47,11,10,2025-03-30
S018,SKU01105,26,6,4,2025-02-24
S018,SKU01936,12,1,1,2025-09-30
S018,SKU00932,31,8,7,2025-09-09
S018,SKU01515,19,5,3,2025-11-22
S018,SKU02957,18,2,1,2025-06-23
S018,SKU02646,30,5,4,2025-11-05
S018,SKU04176,69,7,4,2025-12-10
S018,SKU00428,187,34,22,2025-09-07
S018,SKU01859,81,23,22,2025-10-08
S018,SKU00395,12,2,1,2025-03-31
S018,SKU04522,8,1,1,2025-01-17
S018,SKU02509,33,9,8,2025-03-13
S018,SKU04123,73,21,19,2025-09-21
S018,SKU00416,125,35,34,2025-10-27
S018,SKU04751,149,24,12,2025-06-27
S018,SKU00601,21,2,1,2025-04-30
S018,SKU02122,145,15,11,2025-11-14
S018,SKU04497,96,18,12,2025-10-01
S018,SKU03613,195,35,31,2025-12-20
S018,SKU00025,14,2,1,2025-06-18
S018,SKU04646,5,1,1,2025-06-03
S018,SKU00254,25,4,3,2025-10-14
S018,SKU00582,75,13,11,2025-01-10
S018,SKU01486,15,4,2,2025-05-18
S018,SKU00927,88,24,22,2025-05-29
S018,SKU01374,18,4,2,2025-03-22
S018,SKU04943,91,24,17,2025-08-22
S018,SKU04671,46,12,10,2025-01-29
S018,SKU00946,155,46,39,2025-11-15
S018,SKU01556,32,5,4,2025-09-07
S018,SKU00831,50,7,5,2025-01-26
S018,SKU03598,99,24,21,2025-05-10
S018,SKU01191,48,12,8,2025-08-25
S018,SKU02026,63,14,10,2025-09-09
S018,SKU04764,30,3,2,2025-04-24
S018,SKU01561,117,21,12,2025-06-19
S018,SKU01856,12,1,1,2025-09-24
S018,SKU03265,144,32,30,2025-05-08
S018,SKU00180,48,13,10,2025-02-13
S018,SKU02873,13,3,1,2025-12-22
S018,SKU03996,67,17,9,2025-12-06
S018,SKU03649,70,9,5,2025-08-09
S018,SKU03589,21,4,3,2025-12-25
S018,SKU00483,27,4,3,2025-11-27
S018,SKU00042,94,20,14,2025-03-23
S018,SKU01420,20,4,3,2025-01-24
S018,SKU04162,30,7,5,2025-07-25
S018,SKU01408,88,13,8,2025-12-15
S018,SKU02324,147,16,9,2025-11-01
S018,SKU04137,96,13,7,2025-08-13
S018,SKU03064,8,2,1,2025-12-16
S018,SKU01822,122,15,8,2025-12-10
S018,SKU00406,28,7,4,2025-08-16
S018,SKU04077,127,32,19,2025-04-29
S018,SKU03905,3,1,1,2025-02-05
S018,SKU02689,159,45,35,2025-08-07
S018,SKU03079,28,8,6,2025-02-14
S018,SKU00230,69,7,5,2025-07-06
S018,SKU02289,11,1,1,2025-03-08
S018,SKU03155,70,12,9,2025-09-15
S018,SKU02110,62,11,6,2025-06-20
S018,SKU00210,71,14,13,2025-03-13
S018,SKU02695,110,19,13,2025-06-21
S018,SKU04923,6,1,1,2025-05-18
S018,SKU02246,163,32,16,2025-03-02
S018,SKU00119,6,1,1,2025-07-10
S018,SKU02001,120,17,9,2025-05-14
S018,SKU01470,14,2,1,2025-03-19
S018,SKU04350,118,30,16,2025-04-21
S018,SKU04754,35,7,4,2025-07-16
S018,SKU04216,80,12,8,2025-07-18
S018,SKU01720,41,4,3,2025-02-02
S018,SKU02249,102,28,15,2025-01-24
S018,SKU00721,62,8,4,2025-10-29
S018,SKU03832,11,2,1,2025-08-21
S018,SKU00771,123,14,9,2025-03-01
S018,SKU00940,36,5,3,2025-08-11
S018,SKU03178,104,12,9,2025-01-26
S018,SKU03578,68,12,6,2025-09-15
S018,SKU01070,32,6,4,2025-10-31
S018,SKU00553,94,25,18,2025-10-07
S018,SKU00805,15,3,2,2025-12-30
S018,SKU02751,104,25,16,2025-01-16
S018,SKU04381,12,1,1,2025-03-05
S018,SKU01752,172,19,16,2025-11-27
S018,SKU04740,19,3,1,2025-07-03
S018,SKU02807,162,32,19,2025-12-14
S018,SKU04676,30,7,5,2025-01-27
S018,SKU03924,26,4,3,2025-12-18
S018,SKU04095,4,1,1,2025-03-21
S018,SKU04976,41,10,8,2025-09-15
S018,SKU01223,16,2,1,2025-05-10
S018,SKU00436,147,38,36,2025-04-23
S018,SKU01811,9,2,1,2025-08-03
S018,SKU02034,4,1,1,2025-12-07
S018,SKU03442,150,16,14,2025-06-09
S018,SKU00194,13,2,1,2025-08-17
S018,SKU02193,164,20,18,2025-04-10
S018,SKU03795,72,7,5,2025-04-25
S018,SKU00021,2,1,1,2025-06-08
S018,SKU01226,28,6,4,2025-10-28
S018,SKU02878,87,25,24,2025-04-07
S018,SKU01256,62,14,11,2025-04-24
S018,SKU03332,118,22,16,2025-04-21
S018,SKU00954,24,5,3,2025-07-22
S018,SKU01184,57,13,12,2025-05-14
S018,SKU03102,19,2,1,2025-07-21
S018,SKU04349,23,5,2,2025-12-23
S018,SKU02955,65,16,10,2025-04-07
S018,SKU02196,115,16,14,2025-08-31
S018,SKU04172,107,25,19,2025-12-17
S018,SKU04013,70,17,12,2025-11-15
S018,SKU00923,41,7,4,2025-12-31
S018,SKU02133,12,1,1,2025-06-19
S018,SKU04514,115,30,21,2025-01-06
S018,SKU03247,98,22,14,2025-09-01
S018,SKU04529,31,3,2,2025-02-04
S018,SKU03394,62,7,3,2025-01-15
S018,SKU01327,18,4,3,2025-08-27
S018,SKU00292,71,14,12,2025-11-27
S018,SKU04243,16,3,2,2025-03-23
S018,SKU04371,11,3,2,2025-01-13
S018,SKU03306,69,12,7,2025-10-04
S018,SKU00810,66,10,8,2025-03-18
S018,SKU03101,78,12,7,2025-02-02
S018,SKU02092,17,4,2,2025-10-21
S018,SKU00803,77,12,11,2025-02-25
S018,SKU04538,91,26,19,2025-06-13
S018,SKU04277,56,14,11,2025-11-09
S018,SKU02731,9,1,1,2025-03-03
S018,SKU04550,35,9,5,2025-03-15
S018,SKU01647,92,17,13,2025-05-04
S018,SKU00480,35,8,4,2025-10-09
S018,SKU04336,135,34,29,2025-01-15
S018,SKU01371,67,10,9,2025-10-15
S018,SKU02369,12,2,1,2025-04-11
S018,SKU02432,58,14,8,2025-06-13
S018,SKU01090,11,2,1,2025-11-30
S018,SKU02773,27,7,6,2025-12-13
S018,SKU01350,41,8,7,2025-03-13
S018,SKU02527,140,39,26,2025-05-14
S018,SKU00007,16,4,3,2025-12-07
S018,SKU04367,107,26,20,2025-06-04
S018,SKU01919,58,14,7,2025-07-20
S018,SKU02962,3,1,1,2025-08-23
S018,SKU00261,7,1,1,2025-04-11
S018,SKU00001,39,10,9,2025-05-13
S018,SKU01050,19,4,3,2025-02-22
S018,SKU01401,25,5,4,2025-08-06
S018,SKU00959,4,1,1,2025-01-07
S018,SKU01458,8,1,1,2025-08-16
S018,SKU01259,102,29,22,2025-10-03
S018,SKU03466,4,1,1,2025-08-27
S018,SKU01243,6,1,1,2025-05-02
S018,SKU01123,80,21,20,2025-11-26
S018,SKU03800,90,25,15,2025-12-04
S018,SKU02455,2,1,1,2025-10-25
S018,SKU04472,84,10,6,2025-04-29
S018,SKU03555,61,16,11,2025-05-24
S018,SKU01966,93,26,18,2025-09-06
S018,SKU02221,34,5,4,2025-04-14
S018,SKU03444,71,8,4,2025-09-24
S018,SKU04466,100,12,11,2025-11-30
S018,SKU02753,64,16,11,2025-10-10
S018,SKU03331,75,11,8,2025-06-08
S018,SKU04837,124,36,31,2025-05-23
S018,SKU01451,161,30,21,2025-10-11
S018,SKU04938,6,1,1,2025-05-02
S018,SKU01728,95,23,18,2025-09-23
S018,SKU03364,8,1,1,2025-04-17
S018,SKU01170,64,18,16,2025-05-21
S018,SKU01404,82,18,17,2025-01-14
S018,SKU00418,80,19,18,2025-08-26
S018,SKU00342,96,21,16,2025-02-01
S018,SKU02978,69,14,12,2025-07-11
S018,SKU03003,48,6,5,2025-01-31
S018,SKU03954,149,18,12,2025-10-22
S018,SKU02690,129,36,26,2025-10-06
S018,SKU01740,91,9,7,2025-08-06
S018,SKU02716,59,11,8,2025-03-15
S018,SKU01942,38,10,8,2025-03-29
S018,SKU02258,117,12,11,2025-01-12
S018,SKU02586,14,2,1,2025-06-30
S018,SKU01066,32,6,3,2025-01-03
S018,SKU00488,27,7,6,2025-09-23
S018,SKU02634,69,19,16,2025-05-17
S018,SKU00889,55,12,6,2025-02-27
S018,SKU02404,57,8,5,2025-01-19
S018,SKU04744,116,13,8,2025-01-24
S018,SKU03441,65,14,9,2025-05-22
S018,SKU03869,113,30,26,2025-11-26
S018,SKU00069,109,24,13,2025-09-20
S018,SKU00718,46,4,2,2025-11-03
S018,SKU00991,70,20,11,2025-09-09
S018,SKU04328,78,19,15,2025-05-03
S018,SKU04182,241,25,18,2025-11-12
S018,SKU00356,89,19,15,2025-06-04
S018,SKU02157,13,2,1,2025-09-01
S018,SKU03687,98,10,9,2025-04-23
S018,SKU03342,114,18,17,2025-12-10
S018,SKU00187,48,13,10,2025-03-23
S018,SKU02909,37,8,5,2025-02-14
S018,SKU04621,76,19,11,2025-10-21
S018,SKU00827,150,42,32,2025-02-15
S018,SKU00588,23,4,2,2025-01-01
S018,SKU02383,90,12,6,2025-06-08
S018,SKU00098,81,11,10,2025-02-12
S018,SKU04115,39,10,7,2025-08-02
S018,SKU00134,17,3,2,2025-07-06
S018,SKU00124,93,12,10,2025-03-10
S018,SKU03152,37,4,2,2025-12-03
S018,SKU02523,30,4,2,2025-08-01
S018,SKU01797,16,4,2,2025-08-12
S018,SKU00775,61,13,9,2025-02-07
S018,SKU01403,18,2,1,2025-03-05
S018,SKU03935,12,3,2,2025-05-23
S018,SKU00029,174,48,38,2025-04-21
S018,SKU03785,109,27,26,2025-03-20
S018,SKU04615,62,12,11,2025-05-27
S018,SKU04033,17,2,1,2025-03-18
S018,SKU04057,37,4,3,2025-08-04
S018,SKU01099,190,45,33,2025-11-04
S018,SKU02300,66,14,9,2025-01-20
S018,SKU01906,4,1,1,2025-07-05
S018,SKU03779,98,22,17,2025-07-17
S018,SKU02347,58,10,5,2025-01-31
S018,SKU02891,79,9,8,2025-05-20
S018,SKU03180,35,3,2,2025-11-17
S018,SKU00540,43,4,2,2025-10-16
S018,SKU03033,77,9,6,2025-11-06
S018,SKU00198,17,4,3,2025-02-11
S018,SKU04476,64,12,10,2025-07-10
S018,SKU01541,97,25,21,2025-06-29
S018,SKU03986,148,34,24,2025-06-02
S018,SKU02458,14,2,1,2025-05-14
S018,SKU04298,21,5,2,2025-03-05
S018,SKU04080,40,8,4,2025-01-06
S018,SKU03461,52,13,9,2025-12-05
S018,SKU01419,114,15,9,2025-12-24
S018,SKU00581,40,11,8,2025-04-12
S018,SKU03465,95,24,19,2025-03-13
S018,SKU04930,60,13,8,2025-03-11
S018,SKU02750,172,39,29,2025-05-15
S018,SKU01968,65,16,9,2025-11-30
S018,SKU03303,42,4,3,2025-02-14
S018,SKU00864,37,10,6,2025-09-27
S018,SKU01355,89,12,10,2025-12-31
S018,SKU01285,16,2,1,2025-08-28
S018,SKU03547,196,46,44,2025-02-18
S018,SKU04215,30,3,1,2025-06-16
S018,SKU01723,126,36,25,2025-07-28
S018,SKU02939,67,13,7,2025-03-14
S018,SKU03412,7,1,1,2025-02-23
S018,SKU03850,41,4,3,2025-04-02
S018,SKU04314,11,2,1,2025-08-16
S018,SKU01953,54,8,6,2025-12-23
S018,SKU01932,2,1,1,2025-08-24
S018,SKU00549,72,20,18,2025-03-07
S018,SKU03633,109,31,27,2025-12-04
S018,SKU00214,43,6,5,2025-11-08
S018,SKU04535,81,10,9,2025-11-05
S018,SKU04250,12,1,1,2025-03-29
S018,SKU02061,17,4,3,2025-09-08
S018,SKU02791,48,13,7,2025-07-18
S018,SKU04660,73,16,8,2025-01-31
S018,SKU01773,29,7,6,2025-02-09
S018,SKU00813,59,5,4,2025-11-19
S018,SKU01523,35,5,3,2025-08-09
S018,SKU01293,3,1,1,2025-05-29
S018,SKU02992,13,3,2,2025-12-03
S018,SKU03203,153,17,11,2025-10-27
S018,SKU02010,45,6,5,2025-12-09
S018,SKU00688,59,15,10,2025-12-15
S018,SKU03433,127,23,20,2025-10-31
S018,SKU00474,12,1,1,2025-06-14
S018,SKU02629,1,1,1,2025-11-06
S018,SKU03058,121,35,28,2025-08-24
S018,SKU02434,29,7,6,2025-04-09
S018,SKU04679,46,9,8,2025-10-20
S018,SKU04204,10,2,1,2025-03-07
S018,SKU01178,108,19,16,2025-02-25
S018,SKU02674,118,26,19,2025-01-01
S018,SKU02327,72,8,7,2025-06-23
S018,SKU00105,43,12,10,2025-08-12
S018,SKU04058,60,16,10,2025-04-20
S018,SKU03923,75,13,7,2025-08-26
S018,SKU02430,164,26,15,2025-08-12
S018,SKU00518,102,11,9,2025-10-18
S018,SKU01079,94,18,11,2025-03-11
S018,SKU04263,9,2,1,2025-06-12
S018,SKU03386,165,30,16,2025-05-25
S018,SKU03802,23,3,2,2025-05-31
S018,SKU04745,99,25,21,2025-09-06
S018,SKU02954,85,20,19,2025-01-14
S018,SKU00009,64,7,5,2025-11-06
S018,SKU02971,149,42,25,2025-03-12
S018,SKU02554,13,1,1,2025-03-08
S018,SKU02254,26,6,3,2025-10-18
S018,SKU04855,83,14,7,2025-04-07
S018,SKU01180,115,33,27,2025-01-22
S018,SKU01950,37,5,2,2025-04-17
S018,SKU02531,134,38,28,2025-09-11
S018,SKU02363,1,1,1,2025-01-29
S018,SKU03858,54,10,7,2025-02-06
S018,SKU03941,78,23,13,2025-01-11
S018,SKU01264,11,1,1,2025-01-05
S018,SKU02611,84,9,7,2025-04-22
S018,SKU03528,155,20,16,2025-12-26
S018,SKU04647,94,21,19,2025-04-17
S018,SKU01582,5,1,1,2025-02-19
S018,SKU04689,22,2,1,2025-08-14
S018,SKU03365,109,21,10,2025-06-23
S018,SKU03594,14,2,1,2025-06-19
S018,SKU02497,58,16,13,2025-04-20
S018,SKU03872,41,6,3,2025-08-24
S018,SKU03742,49,14,8,2025-07-13
S018,SKU02584,19,2,1,2025-05-05
S018,SKU01206,12,3,1,2025-06-29
S018,SKU03739,3,1,1,2025-07-27
S018,SKU01869,92,13,7,2025-08-13
S018,SKU00589,6,1,1,2025-05-17
S018,SKU03419,45,12,10,2025-09-25
S018,SKU04555,16,3,2,2025-11-13
S018,SKU00295,58,10,5,2025-02-17
S018,SKU01168,36,6,4,2025-11-22
S018,SKU02453,86,23,19,2025-03-13
S018,SKU04481,65,18,15,2025-09-07
S018,SKU04712,21,4,3,2025-10-21
S018,SKU01434,137,24,17,2025-02-17
S018,SKU01844,38,4,3,2025-10-19
S018,SKU02729,82,18,9,2025-12-27
S018,SKU03402,18,2,1,2025-09-21
S018,SKU04242,2,1,1,2025-03-20
S018,SKU03934,49,10,8,2025-03-20
S018,SKU04709,73,8,4,2025-07-13
S018,SKU02656,107,13,7,2025-07-06
S018,SKU01132,6,1,1,2025-02-08
S018,SKU03355,6,1,1,2025-08-10
S018,SKU03239,5,1,1,2025-07-27
S018,SKU01193,100,29,23,2025-08-10
S018,SKU01143,29,3,1,2025-04-25
S018,SKU04421,16,2,1,2025-04-17
S018,SKU02045,51,6,4,2025-11-22
S018,SKU04299,17,4,3,2025-08-29
S018,SKU01288,84,11,7,2025-05-31
S018,SKU04218,17,4,3,2025-12-01
S018,SKU01839,38,7,4,2025-04-01
S018,SKU00004,60,12,8,2025-08-12
S018,SKU02232,83,15,7,2025-04-17
S018,SKU04485,55,15,12,2025-07-28
S018,SKU03171,59,11,8,2025-10-21
S019,SKU04376,140,31,27,2025-01-01
S019,SKU01125,4,1,1,2025-05-28
S019,SKU03079,76,9,8,2025-06-02
S019,SKU03532,1,1,1,2025-08-07
S019,SKU02561,61,8,4,2025-02-27
S019,SKU04108,9,1,1,2025-09-13
S019,SKU03255,130,13,9,2025-01-19
S019,SKU01309,28,5,2,2025-08-02
S019,SKU04269,8,1,1,2025-10-08
S019,SKU03937,10,2,1,2025-08-01
S019,SKU01791,205,58,53,2025-09-17
S019,SKU02746,105,30,27,2025-05-29
S019,SKU00313,13,3,1,2025-04-25
S019,SKU02693,62,12,7,2025-07-22
S019,SKU00742,57,6,4,2025-01-14
S019,SKU04645,3,1,1,2025-08-23
S019,SKU03082,61,18,17,2025-04-14
S019,SKU02786,84,20,13,2025-02-18
S019,SKU03320,106,16,14,2025-12-16
S019,SKU00920,113,27,21,2025-08-11
S019,SKU01580,53,12,8,2025-10-02
S019,SKU04863,117,21,20,2025-12-12
S019,SKU01598,95,25,12,2025-08-31
S019,SKU01891,77,22,11,2025-12-14
S019,SKU00576,23,6,4,2025-07-20
S019,SKU00035,7,1,1,2025-09-20
S019,SKU02821,59,14,10,2025-05-03
S019,SKU00085,2,1,1,2025-01-15
S019,SKU02014,87,23,17,2025-11-04
S019,SKU03815,49,11,9,2025-04-28
S019,SKU01651,234,38,23,2025-12-28
S019,SKU03553,41,8,4,2025-10-29
S019,SKU01047,130,35,28,2025-10-16
S019,SKU03751,82,17,10,2025-06-08
S019,SKU01489,33,5,3,2025-10-28
S019,SKU03508,41,6,5,2025-03-01
S019,SKU00063,147,33,27,2025-05-02
S019,SKU01834,65,6,4,2025-09-07
S019,SKU00699,30,6,5,2025-05-26
S019,SKU00862,11,2,1,2025-01-09
S019,SKU01537,10,1,1,2025-01-17
S019,SKU02457,41,5,3,2025-05-23
S019,SKU04224,146,26,23,2025-09-04
S019,SKU03397,14,3,2,2025-06-13
S019,SKU04871,11,1,1,2025-07-16
S019,SKU03455,57,11,6,2025-08-11
S019,SKU00170,19,4,2,2025-06-23
S019,SKU02085,79,10,6,2025-03-15
S019,SKU01915,0,1,1,2025-05-20
S019,SKU02030,100,22,16,2025-08-14
S019,SKU00635,48,5,4,2025-11-08
S019,SKU04262,175,41,28,2025-08-18
S019,SKU00522,76,19,16,2025-09-29
S019,SKU00978,37,5,3,2025-12-14
S019,SKU00918,87,21,20,2025-09-16
S019,SKU00756,139,22,18,2025-03-15
S019,SKU02569,188,52,45,2025-10-03
S019,SKU01287,74,13,9,2025-06-22
S019,SKU00861,12,1,1,2025-05-14
S019,SKU04670,4,1,1,2025-11-24
S019,SKU04766,26,3,2,2025-04-10
S019,SKU02086,23,3,1,2025-11-15
S019,SKU01783,106,30,26,2025-09-23
S019,SKU04562,230,55,44,2025-03-29
S019,SKU03876,34,6,3,2025-08-14
S019,SKU02236,32,4,3,2025-10-30
S019,SKU02248,18,3,1,2025-09-01
S019,SKU04556,8,1,1,2025-06-15
S019,SKU04999,17,4,2,2025-10-29
S019,SKU03705,130,30,27,2025-01-20
S019,SKU04735,109,21,10,2025-06-22
S019,SKU01131,154,24,22,2025-10-10
S019,SKU00292,161,33,31,2025-01-14
S019,SKU01514,39,6,3,2025-06-09
S019,SKU01668,93,12,7,2025-04-08
S019,SKU03281,5,1,1,2025-03-24
S019,SKU00512,102,23,11,2025-08-02
S019,SKU04415,20,3,2,2025-03-30
S019,SKU04299,103,30,16,2025-09-17
S019,SKU03814,46,6,3,2025-03-08
S019,SKU01219,93,15,12,2025-06-21
S019,SKU02523,50,11,10,2025-01-09
S019,SKU04620,21,2,1,2025-02-27
S019,SKU00068,72,8,5,2025-09-28
