cust_id,age,gender,city,loyalty_segment,preferred_channel,registration_date
C106184,34,Female,Dubai,Silver,Marketplace,2020-06-12
C106185,18,Male,Abu Dhabi,Silver,Mobile,2021-11-06
C106186,35,Male,Dubai,Silver,Mobile,2016-02-08
C106187,18,Female,Dubai,Gold,Website,2015-10-16
C106188,38,Male,Dubai,Silver,Store,2017-12-11
C106189,39,Female,Dubai,Silver,Store,2018-12-01
C106190,26,Male,Abu Dhabi,Gold,Store,2018-09-23
C106191,41,Female,Abu Dhabi,Gold,Mobile,2022-09-06
C106192,24,Female,Dubai,Gold,Store,2018-07-02
C106193,27,Male,Dubai,Silver,Store,2021-10-14
C106194,41,Male,Dubai,Gold,Website,2015-08-17
C106195,23,Male,Abu Dhabi,Gold,Mobile,2023-04-06
C106196,36,Female,Abu Dhabi,Gold,Website,2023-04-23
C106197,36,Male,Dubai,Silver,Store,2015-07-23
C106198,34,Female,Dubai,Silver,Marketplace,2015-08-13
C106199,45,Female,Abu Dhabi,Platinum,Store,2016-04-02
C106200,28,Female,Abu Dhabi,Silver,Store,2019-09-21
C106201,49,Male,Abu Dhabi,Silver,Store,2015-02-05
C106202,18,Male,Dubai,Gold,Store,2023-11-07
C106203,45,Male,Abu Dhabi,Silver,Store,2022-02-20
C106204,32,Male,Abu Dhabi,Silver,Store,2021-12-04
C106205,33,Other,Abu Dhabi,Gold,Mobile,2018-07-16
C106206,27,Male,Abu Dhabi,Gold,Store,2022-04-24
C106207,23,Male,Sharjah,Silver,Website,2022-05-08
C106208,49,Other,Dubai,Platinum,Website,2024-04-19
C106209,34,Female,Dubai,Gold,Website,2015-11-11
C106210,25,Female,Dubai,Platinum,Store,2017-07-10
C106211,29,Male,Abu Dhabi,Gold,Store,2018-06-09
C106212,21,Female,Dubai,Silver,Mobile,2019-08-21
C106213,29,Female,Abu Dhabi,Silver,Store,2022-08-10
C106214,37,Female,Sharjah,Gold,Mobile,2016-04-08
C106215,28,Female,Dubai,Gold,Store,2020-02-05
C106216,21,Female,Abu Dhabi,Silver,Store,2021-06-09
C106217,39,Female,Dubai,Silver,Store,2019-07-02
C106218,39,Female,Abu Dhabi,Silver,Website,2022-02-21
C106219,33,Female,Dubai,Gold,Store,2022-08-10
C106220,42,Male,Dubai,Gold,Store,2021-05-17
C106221,38,Female,Dubai,Gold,Store,2016-07-21
C106222,50,Female,Abu Dhabi,Silver,Store,2023-07-24
C106223,43,Male,Dubai,Silver,Website,2020-09-12
C106224,37,Female,Dubai,Platinum,Store,2020-07-21
C106225,25,Male,Dubai,Silver,Store,2016-09-11
C106226,23,Female,Dubai,Silver,Store,2016-03-26
C106227,20,Male,Abu Dhabi,Silver,Store,2022-03-05
C106228,43,Female,Dubai,Silver,Store,2024-07-22
C106229,22,Male,Dubai,Silver,Store,2022-10-24
C106230,37,Female,Dubai,Silver,Store,2023-10-03
C106231,36,Female,Abu Dhabi,Silver,Store,2017-07-14
C106232,41,Male,Dubai,Silver,Website,2017-11-26
C106233,46,Male,Dubai,Silver,Website,2020-10-15
C106234,29,Female,Sharjah,Silver,Website,2021-08-03
C106235,35,Female,Abu Dhabi,Silver,Website,2015-03-18
C106236,37,Female,Abu Dhabi,Silver,Store,2016-10-04
C106237,45,Other,Dubai,Gold,Store,2020-07-24
C106238,48,Female,Dubai,Silver,Store,2016-07-19
C106239,45,Female,Dubai,Gold,Store,2017-05-23
C106240,35,Female,Sharjah,Silver,Store,2022-07-21
C106241,33,Female,Dubai,Gold,Store,2016-10-07
C106242,35,Male,Dubai,Silver,Store,2023-05-17
C106243,37,Female,Abu Dhabi,Silver,Mobile,2017-10-26
C106244,39,Male,Dubai,Platinum,Store,2016-07-21
C106245,39,Male,Dubai,Platinum,Mobile,2020-08-16
C106246,31,Male,Abu Dhabi,Gold,Store,2020-11-16
C106247,47,Female,Dubai,Gold,Store,2018-06-13
C106248,22,Male,Dubai,Silver,Store,2022-11-15
C106249,30,Male,Dubai,Silver,Store,2022-04-20
C106250,46,Female,Dubai,Gold,Store,2023-03-12
C106251,25,Female,Dubai,Silver,Store,2022-12-26
C106252,47,Male,Dubai,Silver,Store,2024-08-26
C106253,18,Female,Dubai,Silver,Store,2017-02-18
C106254,44,Male,Dubai,Gold,Store,2017-12-11
C106255,36,Male,Sharjah,Silver,Mobile,2023-02-27
C106256,45,Male,Dubai,Silver,Mobile,2022-11-03
C106257,27,Male,Abu Dhabi,Silver,Store,2023-05-14
C106258,40,Female,Dubai,Silver,Store,2020-05-20
C106259,24,Male,Sharjah,Gold,Store,2015-02-19
C106260,35,Male,Dubai,Gold,Website,2021-09-21
C106261,59,Male,Dubai,Silver,Store,2015-11-11
C106262,18,Female,Dubai,Silver,Website,2018-03-03
C106263,37,Male,Dubai,Platinum,Website,2021-05-01
C106264,41,Female,Abu Dhabi,Gold,Website,2015-09-15
C106265,53,Female,Dubai,Silver,Mobile,2021-03-16
C106266,47,Male,Dubai,Silver,Website,2015-03-25
C106267,22,Female,Dubai,Silver,Store,2021-07-09
C106268,41,Female,Dubai,Platinum,Mobile,2021-09-25
C106269,33,Male,Dubai,Silver,Store,2024-11-03
C106270,54,Female,Dubai,Gold,Store,2022-06-16
C106271,22,Male,Dubai,Platinum,Website,2015-01-02
C106272,30,Male,Abu Dhabi,Gold,Marketplace,2021-11-22
C106273,32,Male,Dubai,Silver,Store,2019-08-09
C106274,30,Male,Dubai,Silver,Store,2023-08-15
C106275,27,Male,Abu Dhabi,Platinum,Store,2015-03-03
C106276,65,Female,Dubai,Gold,Store,2020-07-10
C106277,26,Other,Abu Dhabi,Gold,Store,2019-12-04
C106278,24,Male,Dubai,Silver,Website,2017-09-07
C106279,28,Male,Dubai,Silver,Website,2020-06-26
C106280,46,Male,Dubai,Silver,Store,2022-05-24
C106281,39,Male,Dubai,Silver,Store,2024-12-16
C106282,31,Male,Abu Dhabi,Silver,Store,2024-11-17
C106283,40,Female,Abu Dhabi,Gold,Website,2016-05-17
C106284,43,Female,Sharjah,Silver,Store,2023-09-04
C106285,33,Female,Abu Dhabi,Gold,Store,2020-02-01
C106286,23,Female,Dubai,Silver,Store,2020-10-06
C106287,29,Female,Dubai,Silver,Store,2018-05-23
C106288,40,Female,Dubai,Gold,Store,2020-04-03
C106289,20,Female,Dubai,Gold,Store,2015-11-08
C106290,22,Female,Dubai,Gold,Marketplace,2023-01-17
C106291,33,Male,Dubai,Gold,Mobile,2020-09-15
C106292,37,Female,Dubai,Platinum,Store,2018-10-15
C106293,25,Female,Abu Dhabi,Silver,Store,2016-02-16
C106294,29,Male,Dubai,Silver,Store,2018-03-15
C106295,34,Female,Dubai,Silver,Store,2016-03-26
C106296,32,Male,Dubai,Silver,Store,2022-06-16
C106297,35,Female,Dubai,Silver,Store,2022-04-26
C106298,23,Male,Dubai,Silver,Store,2019-05-04
C106299,28,Female,Dubai,Silver,Store,2023-08-09
C106300,52,Male,Abu Dhabi,Silver,Store,2018-07-21
C106301,39,Female,Dubai,Platinum,Mobile,2023-03-12
C106302,48,Female,Abu Dhabi,Silver,Store,2017-04-15
C106303,29,Male,Sharjah,Silver,Website,2022-08-04
C106304,21,Male,Dubai,Silver,Store,2021-05-20
C106305,27,Female,Dubai,Gold,Store,2019-04-12
C106306,21,Male,Dubai,Gold,Website,2015-01-16
C106307,35,Male,Dubai,Gold,Store,2019-08-15
C106308,34,Male,Dubai,Silver,Store,2020-01-03
C106309,38,Female,Abu Dhabi,Silver,Store,2023-07-11
C106310,24,Male,Dubai,Platinum,Store,2016-05-10
C106311,40,Male,Dubai,Gold,Website,2015-01-09
C106312,33,Female,Dubai,Silver,Store,2024-03-11
C106313,18,Female,Dubai,Silver,Store,2021-01-01
C106314,30,Male,Dubai,Gold,Mobile,2016-12-09
C106315,29,Male,Dubai,Gold,Store,2024-04-11
C106316,33,Female,Dubai,Silver,Marketplace,2024-06-27
C106317,18,Male,Abu Dhabi,Silver,Store,2023-04-17
C106318,42,Male,Abu Dhabi,Platinum,Store,2021-12-22
C106319,21,Male,Dubai,Silver,Website,2015-02-22
C106320,46,Female,Dubai,Silver,Website,2017-06-01
C106321,20,Male,Abu Dhabi,Silver,Mobile,2023-10-14
C106322,30,Male,Dubai,Silver,Store,2020-02-06
C106323,44,Female,Abu Dhabi,Silver,Store,2017-07-01
C106324,28,Female,Dubai,Silver,Store,2023-07-07
C106325,37,Male,Abu Dhabi,Gold,Store,2018-01-22
C106326,29,Female,Dubai,Silver,Website,2019-01-09
C106327,27,Male,Dubai,Silver,Website,2023-12-17
C106328,35,Female,Dubai,Silver,Store,2021-08-16
C106329,18,Female,Abu Dhabi,Silver,Store,2021-09-21
C106330,18,Male,Dubai,Silver,Store,2021-05-20
C106331,30,Male,Dubai,Silver,Store,2022-11-22
C106332,37,Female,Abu Dhabi,Silver,Website,2023-09-13
C106333,28,Male,Dubai,Gold,Store,2016-08-24
C106334,26,Male,Dubai,Gold,Website,2023-08-22
C106335,25,Female,Dubai,Silver,Store,2018-02-14
C106336,38,Male,Dubai,Silver,Store,2017-06-03
C106337,44,Male,Dubai,Silver,Store,2024-04-23
C106338,38,Female,Abu Dhabi,Silver,Store,2018-05-12
C106339,33,Male,Dubai,Silver,Store,2018-08-16
C106340,42,Male,Dubai,Silver,Store,2020-09-01
C106341,34,Male,Dubai,Silver,Store,2023-06-09
C106342,30,Female,Sharjah,Silver,Website,2023-10-01
C106343,31,Male,Dubai,Platinum,Store,2020-04-02
C106344,44,Female,Abu Dhabi,Gold,Store,2016-07-06
C106345,26,Female,Dubai,Silver,Store,2020-09-12
C106346,56,Female,Dubai,Silver,Store,2021-03-08
C106347,25,Female,Dubai,Gold,Store,2015-01-16
C106348,38,Male,Dubai,Gold,Website,2018-05-05
C106349,47,Female,Dubai,Silver,Store,2019-07-27
C106350,39,Female,Abu Dhabi,Gold,Mobile,2023-02-14
C106351,18,Female,Abu Dhabi,Silver,Store,2016-06-19
C106352,19,Female,Dubai,Silver,Store,2024-02-27
C106353,48,Female,Abu Dhabi,Platinum,Website,2016-03-04
C106354,19,Female,Dubai,Silver,Mobile,2019-07-15
C106355,18,Female,Abu Dhabi,Gold,Store,2015-06-11
C106356,30,Male,Abu Dhabi,Silver,Store,2022-02-09
C106357,36,Female,Sharjah,Silver,Website,2022-11-05
C106358,24,Male,Dubai,Gold,Store,2017-12-01
C106359,28,Female,Dubai,Platinum,Store,2016-04-10
C106360,41,Male,Dubai,Gold,Store,2020-04-04
C106361,18,Male,Dubai,Silver,Store,2024-04-24
C106362,28,Male,Dubai,Silver,Website,2020-05-27
C106363,41,Female,Dubai,Silver,Website,2023-12-20
C106364,39,Male,Dubai,Silver,Store,2019-09-27
C106365,29,Female,Dubai,Platinum,Store,2015-03-05
C106366,39,Female,Dubai,Gold,Marketplace,2022-12-23
C106367,32,Female,Dubai,Silver,Store,2023-07-27
C106368,18,Female,Dubai,Silver,Store,2018-03-18
C106369,47,Female,Dubai,Platinum,Website,2024-11-01
C106370,34,Female,Dubai,Gold,Store,2022-01-26
C106371,53,Female,Dubai,Silver,Store,2019-10-13
C106372,33,Male,Dubai,Platinum,Store,2019-10-07
C106373,49,Male,Abu Dhabi,Silver,Store,2020-01-23
C106374,26,Male,Abu Dhabi,Platinum,Store,2021-05-10
C106375,49,Male,Dubai,Platinum,Mobile,2024-03-16
C106376,45,Male,Abu Dhabi,Silver,Store,2022-03-14
C106377,31,Male,Dubai,Silver,Website,2017-06-19
C106378,36,Male,Dubai,Gold,Mobile,2023-05-04
C106379,25,Male,Abu Dhabi,Silver,Store,2024-06-14
C106380,39,Male,Abu Dhabi,Platinum,Store,2015-03-27
C106381,40,Female,Sharjah,Silver,Store,2023-08-01
C106382,33,Female,Dubai,Silver,Store,2021-07-27
C106383,18,Female,Dubai,Gold,Store,2023-02-20
C106384,32,Female,Dubai,Gold,Mobile,2018-03-15
C106385,28,Female,Dubai,Gold,Store,2020-02-16
C106386,43,Male,Dubai,Gold,Store,2015-12-10
C106387,34,Male,Dubai,Gold,Store,2015-01-11
C106388,18,Male,Abu Dhabi,Silver,Store,2019-08-11
C106389,26,Female,Dubai,Silver,Website,2022-10-21
C106390,47,Male,Sharjah,Platinum,Store,2022-11-27
C106391,38,Male,Dubai,Silver,Store,2021-07-09
C106392,40,Male,Sharjah,Silver,Store,2015-10-12
C106393,37,Male,Abu Dhabi,Platinum,Store,2023-09-24
C106394,49,Male,Dubai,Gold,Store,2017-10-21
C106395,40,Female,Dubai,Gold,Store,2024-07-12
C106396,38,Female,Abu Dhabi,Gold,Store,2018-10-11
C106397,27,Male,Dubai,Silver,Store,2023-08-10
C106398,42,Female,Abu Dhabi,Silver,Store,2015-11-03
C106399,37,Male,Dubai,Gold,Store,2024-10-26
C106400,44,Male,Abu Dhabi,Gold,Store,2023-08-24
C106401,57,Male,Abu Dhabi,Gold,Store,2021-05-10
C106402,25,Female,Sharjah,Silver,Website,2022-10-10
C106403,30,Male,Abu Dhabi,Gold,Store,2024-12-07
C106404,19,Female,Dubai,Platinum,Store,2021-04-08
C106405,26,Male,Dubai,Silver,Website,2021-03-23
C106406,37,Male,Dubai,Silver,Store,2024-06-25
C106407,28,Male,Dubai,Silver,Website,2022-09-03
C106408,20,Male,Dubai,Silver,Store,2021-05-17
C106409,29,Female,Dubai,Silver,Store,2015-10-17
C106410,39,Male,Dubai,Silver,Store,2018-12-01
C106411,37,Male,Abu Dhabi,Silver,Store,2017-10-16
C106412,54,Male,Abu Dhabi,Silver,Store,2021-06-20
C106413,37,Female,Abu Dhabi,Silver,Store,2024-07-27
C106414,22,Female,Abu Dhabi,Silver,Website,2024-05-07
C106415,44,Female,Abu Dhabi,Silver,Website,2020-03-25
C106416,22,Male,Dubai,Silver,Website,2021-04-05
C106417,45,Female,Dubai,Silver,Store,2016-11-21
C106418,45,Male,Abu Dhabi,Gold,Store,2019-06-22
C106419,39,Male,Dubai,Gold,Store,2016-03-27
C106420,30,Other,Abu Dhabi,Gold,Store,2019-07-24
C106421,18,Female,Dubai,Silver,Store,2017-04-06
C106422,39,Male,Dubai,Gold,Mobile,2018-04-24
C106423,37,Male,Dubai,Silver,Mobile,2015-10-02
C106424,57,Male,Abu Dhabi,Gold,Store,2016-09-23
C106425,51,Female,Abu Dhabi,Silver,Store,2024-11-18
C106426,37,Female,Dubai,Platinum,Website,2022-11-15
C106427,32,Female,Abu Dhabi,Silver,Website,2020-08-12
C106428,29,Female,Dubai,Silver,Website,2015-12-25
C106429,25,Female,Dubai,Silver,Store,2020-10-14
C106430,36,Male,Dubai,Platinum,Store,2024-10-02
C106431,50,Female,Dubai,Silver,Marketplace,2018-07-17
C106432,27,Female,Abu Dhabi,Gold,Store,2020-10-17
C106433,34,Female,Abu Dhabi,Silver,Mobile,2018-06-17
C106434,32,Other,Dubai,Silver,Store,2015-09-04
C106435,27,Female,Dubai,Silver,Website,2022-05-21
C106436,26,Female,Abu Dhabi,Gold,Website,2018-12-03
C106437,53,Male,Dubai,Silver,Mobile,2015-04-02
C106438,36,Female,Abu Dhabi,Silver,Website,2020-08-26
C106439,27,Male,Dubai,Gold,Store,2020-04-14
C106440,26,Male,Dubai,Silver,Store,2020-09-12
C106441,23,Male,Dubai,Gold,Store,2016-09-22
C106442,24,Male,Dubai,Silver,Store,2018-09-27
C106443,34,Female,Dubai,Silver,Website,2019-02-15
C106444,49,Male,Dubai,Silver,Store,2024-04-20
C106445,19,Male,Dubai,Silver,Store,2022-08-09
C106446,25,Female,Abu Dhabi,Gold,Website,2023-12-20
C106447,18,Male,Sharjah,Silver,Store,2024-11-09
C106448,38,Male,Dubai,Gold,Store,2016-03-17
C106449,37,Female,Dubai,Gold,Store,2021-02-06
C106450,38,Female,Abu Dhabi,Silver,Mobile,2022-03-23
C106451,35,Male,Dubai,Platinum,Store,2016-02-10
C106452,26,Female,Abu Dhabi,Silver,Store,2023-01-27
C106453,38,Male,Abu Dhabi,Gold,Marketplace,2022-12-06
C106454,28,Male,Dubai,Silver,Store,2016-02-11
C106455,44,Male,Dubai,Gold,Store,2019-08-10
C106456,43,Female,Dubai,Gold,Store,2021-10-25
C106457,32,Male,Dubai,Silver,Store,2015-02-16
C106458,30,Female,Dubai,Silver,Store,2017-01-19
C106459,34,Female,Dubai,Gold,Store,2020-10-18
C106460,30,Male,Abu Dhabi,Silver,Store,2021-12-15
C106461,43,Male,Dubai,Silver,Website,2020-04-12
C106462,25,Other,Abu Dhabi,Gold,Store,2022-02-07
C106463,50,Male,Abu Dhabi,Silver,Mobile,2022-12-16
C106464,41,Male,Dubai,Silver,Store,2016-02-12
C106465,47,Female,Abu Dhabi,Gold,Store,2015-10-25
C106466,24,Female,Abu Dhabi,Gold,Website,2016-06-12
C106467,25,Male,Dubai,Silver,Store,2023-04-13
C106468,53,Male,Dubai,Silver,Mobile,2023-11-16
C106469,47,Female,Abu Dhabi,Silver,Website,2021-06-07
C106470,30,Female,Abu Dhabi,Silver,Store,2017-12-20
C106471,40,Male,Dubai,Gold,Store,2020-03-13
C106472,37,Female,Dubai,Silver,Store,2021-12-09
C106473,39,Male,Dubai,Gold,Mobile,2015-09-17
C106474,32,Male,Sharjah,Silver,Store,2018-01-10
C106475,25,Male,Abu Dhabi,Silver,Store,2015-02-07
C106476,34,Male,Sharjah,Silver,Store,2024-11-27
C106477,44,Female,Dubai,Silver,Store,2015-04-24
C106478,23,Female,Dubai,Gold,Store,2021-09-15
C106479,24,Female,Dubai,Silver,Store,2018-11-03
C106480,33,Male,Dubai,Gold,Website,2020-03-19
C106481,53,Female,Dubai,Gold,Website,2023-09-08
C106482,58,Male,Abu Dhabi,Silver,Store,2017-08-09
C106483,44,Male,Dubai,Platinum,Store,2018-10-04
C106484,26,Female,Dubai,Gold,Store,2015-05-02
C106485,26,Male,Abu Dhabi,Silver,Website,2018-12-24
C106486,34,Male,Dubai,Silver,Store,2021-04-01
C106487,40,Female,Dubai,Platinum,Store,2020-10-24
C106488,40,Male,Dubai,Gold,Store,2024-01-18
C106489,23,Female,Abu Dhabi,Silver,Store,2015-12-02
C106490,54,Female,Sharjah,Silver,Marketplace,2020-06-19
C106491,43,Other,Dubai,Gold,Store,2017-04-14
C106492,36,Female,Dubai,Silver,Website,2016-07-21
C106493,23,Male,Dubai,Gold,Marketplace,2023-11-10
C106494,30,Female,Dubai,Gold,Store,2019-05-01
C106495,33,Male,Dubai,Silver,Store,2019-07-13
C106496,26,Male,Dubai,Silver,Website,2022-04-17
C106497,18,Male,Dubai,Gold,Website,2019-08-20
C106498,26,Male,Abu Dhabi,Gold,Store,2022-02-10
C106499,34,Female,Dubai,Gold,Store,2019-02-10
C106500,36,Male,Abu Dhabi,Silver,Store,2016-08-10
C106501,31,Female,Dubai,Platinum,Mobile,2016-10-07
C106502,39,Male,Dubai,Silver,Mobile,2021-06-07
C106503,39,Female,Dubai,Silver,Store,2016-06-12
C106504,26,Male,Dubai,Gold,Store,2020-06-14
C106505,35,Male,Sharjah,Gold,Website,2022-04-10
C106506,33,Female,Abu Dhabi,Gold,Website,2019-07-19
C106507,40,Male,Dubai,Silver,Website,2024-09-08
C106508,43,Female,Dubai,Silver,Store,2023-04-06
C106509,42,Female,Abu Dhabi,Platinum,Store,2016-03-15
C106510,27,Male,Dubai,Silver,Store,2023-04-27
C106511,33,Female,Dubai,Silver,Mobile,2018-03-14
C106512,32,Male,Dubai,Silver,Store,2021-08-27
C106513,21,Male,Abu Dhabi,Silver,Mobile,2016-12-15
C106514,44,Male,Dubai,Silver,Store,2023-02-08
C106515,36,Male,Dubai,Silver,Store,2024-06-15
C106516,38,Female,Dubai,Silver,Website,2024-09-14
C106517,25,Female,Abu Dhabi,Silver,Store,2018-09-18
C106518,30,Female,Dubai,Silver,Website,2021-08-18
C106519,42,Female,Dubai,Gold,Website,2018-05-18
C106520,43,Male,Dubai,Silver,Store,2024-11-27
C106521,33,Female,Abu Dhabi,Silver,Store,2015-11-24
C106522,28,Male,Abu Dhabi,Silver,Mobile,2021-02-25
C106523,30,Female,Dubai,Gold,Website,2018-07-27
C106524,30,Male,Dubai,Silver,Store,2018-09-24
C106525,18,Female,Dubai,Silver,Mobile,2015-08-03
C106526,45,Male,Dubai,Silver,Store,2020-06-23
C106527,26,Male,Dubai,Platinum,Store,2021-07-27
C106528,25,Male,Abu Dhabi,Silver,Store,2023-08-22
C106529,39,Male,Dubai,Silver,Website,2020-08-06
C106530,44,Female,Abu Dhabi,Silver,Store,2016-11-27
C106531,56,Male,Dubai,Silver,Store,2021-08-11
C106532,44,Female,Abu Dhabi,Gold,Store,2017-03-10
C106533,44,Female,Abu Dhabi,Gold,Store,2020-12-21
C106534,36,Male,Abu Dhabi,Silver,Website,2016-09-06
C106535,37,Female,Abu Dhabi,Silver,Website,2022-06-11
C106536,40,Male,Sharjah,Gold,Store,2017-08-14
C106537,40,Male,Sharjah,Silver,Store,2022-08-23
C106538,25,Male,Abu Dhabi,Silver,Website,2020-07-26
C106539,22,Male,Dubai,Gold,Website,2018-07-10
C106540,40,Other,Abu Dhabi,Silver,Mobile,2018-05-24
C106541,28,Other,Dubai,Silver,Website,2024-11-17
C106542,46,Female,Dubai,Silver,Store,2020-08-20
C106543,20,Female,Abu Dhabi,Silver,Store,2020-04-21
C106544,41,Male,Dubai,Gold,Store,2015-06-10
C106545,31,Female,Dubai,Silver,Store,2017-10-16
C106546,34,Other,Sharjah,Platinum,Store,2019-09-02
C106547,48,Female,Dubai,Silver,Store,2023-09-07
C106548,36,Other,Dubai,Platinum,Mobile,2019-07-06
C106549,29,Male,Abu Dhabi,Silver,Store,2022-09-26
C106550,44,Male,Dubai,Silver,Store,2018-06-24
C106551,27,Male,Sharjah,Silver,Store,2023-12-16
C106552,40,Female,Dubai,Silver,Store,2019-11-12
C106553,22,Male,Abu Dhabi,Gold,Store,2020-05-20
C106554,45,Male,Dubai,Silver,Store,2017-03-25
C106555,49,Male,Abu Dhabi,Silver,Store,2021-01-26
C106556,51,Male,Dubai,Gold,Website,2018-06-18
C106557,32,Female,Abu Dhabi,Silver,Store,2023-07-09
C106558,21,Female,Abu Dhabi,Silver,Store,2020-11-13
C106559,37,Male,Abu Dhabi,Gold,Store,2021-05-10
C106560,48,Female,Dubai,Gold,Store,2021-01-26
C106561,38,Male,Dubai,Silver,Website,2020-06-16
C106562,20,Male,Abu Dhabi,Silver,Store,2017-11-04
C106563,41,Male,Abu Dhabi,Silver,Mobile,2021-12-09
C106564,24,Female,Sharjah,Silver,Website,2019-08-22
C106565,21,Male,Abu Dhabi,Gold,Mobile,2022-05-18
C106566,30,Male,Abu Dhabi,Gold,Website,2023-07-06
C106567,33,Female,Abu Dhabi,Gold,Store,2019-10-26
C106568,21,Male,Abu Dhabi,Silver,Store,2021-07-09
C106569,33,Female,Dubai,Platinum,Store,2021-06-07
C106570,32,Female,Dubai,Platinum,Store,2019-10-04
C106571,41,Female,Dubai,Silver,Store,2019-11-26
C106572,25,Female,Sharjah,Silver,Store,2017-08-21
C106573,30,Male,Dubai,Silver,Website,2018-05-15
C106574,47,Female,Dubai,Gold,Store,2023-01-22
C106575,47,Female,Dubai,Gold,Marketplace,2019-07-03
C106576,31,Female,Dubai,Gold,Store,2021-06-09
C106577,18,Male,Abu Dhabi,Platinum,Website,2016-01-12
C106578,25,Male,Dubai,Gold,Website,2018-06-01
C106579,32,Male,Dubai,Silver,Mobile,2021-06-18
C106580,29,Male,Abu Dhabi,Gold,Website,2017-07-13
C106581,24,Female,Dubai,Gold,Mobile,2020-06-21
C106582,27,Male,Dubai,Silver,Store,2015-04-13
C106583,26,Other,Dubai,Gold,Store,2024-06-22
C106584,48,Male,Dubai,Silver,Website,2023-06-26
C106585,34,Female,Abu Dhabi,Silver,Mobile,2020-12-05
C106586,27,Male,Abu Dhabi,Silver,Store,2016-04-09
C106587,18,Male,Dubai,Silver,Store,2022-09-17
C106588,34,Male,Dubai,Platinum,Store,2021-12-04
C106589,24,Male,Dubai,Silver,Store,2020-11-24
C106590,36,Female,Sharjah,Silver,Store,2019-10-17
C106591,21,Female,Dubai,Silver,Store,2017-02-23
C106592,38,Female,Dubai,Gold,Store,2021-06-06
C106593,51,Female,Abu Dhabi,Gold,Website,2015-03-26
C106594,51,Female,Sharjah,Silver,Store,2022-06-09
C106595,41,Male,Abu Dhabi,Platinum,Store,2019-01-27
C106596,18,Female,Dubai,Silver,Store,2020-05-26
C106597,41,Male,Dubai,Silver,Store,2021-07-04
C106598,29,Male,Sharjah,Gold,Store,2021-02-08
C106599,25,Female,Dubai,Gold,Store,2022-05-11
C106600,38,Male,Abu Dhabi,Gold,Website,2022-12-08
C106601,32,Male,Abu Dhabi,Platinum,Store,2023-05-07
C106602,29,Male,Dubai,Silver,Mobile,2016-06-10
C106603,19,Female,Abu Dhabi,Silver,Website,2016-04-23
C106604,27,Male,Abu Dhabi,Silver,Mobile,2020-08-14
C106605,44,Female,Dubai,Silver,Store,2022-11-09
C106606,18,Female,Dubai,Silver,Store,2023-05-14
C106607,25,Male,Sharjah,Silver,Store,2020-05-19
C106608,34,Male,Abu Dhabi,Gold,Store,2022-02-17
C106609,33,Female,Abu Dhabi,Gold,Store,2024-05-01
C106610,33,Female,Dubai,Silver,Store,2023-08-05
C106611,38,Male,Dubai,Gold,Website,2023-08-07
C106612,42,Female,Abu Dhabi,Silver,Website,2024-11-17
C106613,30,Male,Dubai,Silver,Store,2022-02-01
C106614,23,Female,Dubai,Silver,Store,2022-10-24
C106615,35,Male,Abu Dhabi,Silver,Store,2016-11-19
C106616,42,Male,Dubai,Platinum,Store,2015-11-11
C106617,41,Male,Abu Dhabi,Platinum,Store,2024-09-25
C106618,30,Female,Sharjah,Silver,Store,2022-10-09
C106619,18,Male,Dubai,Silver,Store,2021-11-12
C106620,32,Female,Abu Dhabi,Gold,Store,2023-09-22
C106621,24,Male,Dubai,Silver,Website,2016-05-05
C106622,34,Female,Sharjah,Silver,Store,2021-01-10
C106623,27,Female,Abu Dhabi,Gold,Store,2019-05-16
C106624,28,Male,Dubai,Silver,Store,2018-05-02
C106625,27,Male,Dubai,Gold,Store,2019-07-22
C106626,22,Male,Dubai,Gold,Website,2020-03-25
C106627,31,Male,Abu Dhabi,Gold,Store,2022-07-05
C106628,54,Male,Abu Dhabi,Silver,Mobile,2021-05-27
C106629,39,Male,Abu Dhabi,Silver,Website,2017-04-13
C106630,31,Male,Dubai,Gold,Store,2020-10-11
C106631,18,Male,Dubai,Gold,Website,2015-06-27
C106632,29,Female,Abu Dhabi,Silver,Store,2023-07-19
C106633,41,Female,Dubai,Gold,Mobile,2016-03-07
C106634,52,Male,Dubai,Gold,Store,2015-04-23
C106635,35,Male,Abu Dhabi,Silver,Website,2016-10-05
C106636,30,Other,Abu Dhabi,Silver,Website,2017-10-03
C106637,44,Male,Dubai,Silver,Store,2024-01-09
C106638,28,Female,Dubai,Silver,Store,2017-05-04
C106639,30,Female,Dubai,Gold,Mobile,2020-11-22
